time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-02-23T16:56:47.008Z,-11.7096,116.4107,10,4.6,mb,56,65,3.164,0.66,us,us6000jr25,2023-04-29T21:57:30.040Z,"South of Lombok, Indonesia",earthquake,8.27,0.979,0.09,44,reviewed,us,us
2023-02-25T16:48:05.570Z,-12.2309,122.5576,10,4.4,mb,20,125,2.978,0.75,us,us6000jrkp,2024-01-18T19:23:41.507Z,"174 km SSW of Baa, Indonesia",earthquake,6.75,1.835,0.162,12,reviewed,us,us
2023-02-26T21:15:24.248Z,-9.6772,122.8758,35,4,mb,13,85,1.212,0.84,us,us7000jhny,2023-05-08T01:59:35.040Z,"97 km NW of Kupang, Indonesia",earthquake,3.41,1.942,0.232,5,reviewed,us,us
2023-02-28T01:41:18.750Z,-30.4981,133.8849,10,4.3,mb,12,85,2.958,0.69,us,us7000ji5a,2023-05-08T01:59:48.040Z,"181 km N of Ceduna, Australia",earthquake,8.43,1.972,0.308,3,reviewed,us,us
2023-03-03T11:07:46.656Z,-10.8483,113.3758,10,4.2,mb,16,120,2.484,0.69,us,us7000jijq,2023-05-08T02:00:34.040Z,"south of Java, Indonesia",earthquake,6.99,1.854,0.236,5,reviewed,us,us
2023-03-03T14:49:54.637Z,-10.746,113.3914,10,4.4,mb,25,166,2.383,0.57,us,us7000jijv,2024-01-18T19:25:47.570Z,"272 km S of Kencong, Indonesia",earthquake,7.66,1.945,0.17,10,reviewed,us,us
2023-03-04T18:54:29.613Z,-9.2482,123.9874,44.773,4.3,mb,16,98,0.575,0.86,us,us7000jhcz,2023-05-08T02:00:47.040Z,"43 km W of Pante Makasar, Timor Leste",earthquake,6.05,8.47,0.265,4,reviewed,us,us
2023-03-04T20:45:15.954Z,-9.6041,125.0782,54.83,4.3,mb,28,103,0.814,0.71,us,us7000jhdd,2023-05-08T02:00:48.040Z,"East Timor region",earthquake,8.05,7.866,0.16,12,reviewed,us,us
2023-03-06T01:50:08.773Z,-9.3706,112.4379,45.416,4.8,mb,61,39,1.916,0.56,us,us7000jhjr,2023-05-15T02:50:32.040Z,"132 km SSW of Dampit, Indonesia",earthquake,6.51,5.654,0.083,45,reviewed,us,us
2023-03-08T15:22:48.754Z,-11.7368,112.0314,10,4.1,mb,18,148,3.86,0.55,us,us7000jju5,2023-05-15T02:50:02.040Z,"south of Java, Indonesia",earthquake,6.17,1.925,0.174,9,reviewed,us,us
2023-03-09T20:29:27.666Z,-9.6272,119.67,35,4.1,mb,18,91,2.031,0.99,us,us7000jk2u,2023-05-15T02:49:41.040Z,"52 km ESE of Tambolaka, Indonesia",earthquake,7.35,1.975,0.233,5,reviewed,us,us
2023-03-10T06:43:50.565Z,-9.1856,123.1277,85.283,4,mb,10,146,1.035,0.45,us,us7000jk5x,2023-05-15T02:49:31.040Z,"84 km WNW of Naisano Dua, Indonesia",earthquake,10.71,6.78,0.211,6,reviewed,us,us
2023-03-16T05:22:40.581Z,-10.5406,113.313,10,5.2,mww,103,45,2.218,0.49,us,us7000jkcu,2023-05-20T23:20:29.040Z,"249 km S of Kencong, Indonesia",earthquake,6.89,1.711,0.098,10,reviewed,us,us
2023-03-16T08:14:28.632Z,-11.5583,117.4193,10,4.2,mb,23,92,2.736,0.9,us,us7000jkdu,2023-05-20T23:20:29.040Z,"south of Sumbawa, Indonesia",earthquake,7.86,1.94,0.199,8,reviewed,us,us
2023-03-17T10:54:19.253Z,-9.1634,119.3964,109.771,4.5,mb,40,88,1.635,0.5,us,us7000jlyq,2023-05-20T23:20:41.040Z,"34 km NNE of Tambolaka, Indonesia",earthquake,7.82,8.314,0.131,17,reviewed,us,us
2023-03-22T23:23:08.763Z,-32.8604,139.4757,9.096,4.9,mb,52,52,2.046,0.66,us,us7000jm1z,2023-05-26T21:54:12.040Z,"60 km ENE of Peterborough, Australia",earthquake,6.56,3.443,0.099,32,reviewed,us,us
2023-03-23T08:51:56.068Z,-9.8136,116.0394,35,3.8,mb,12,117,1.975,0.49,us,us6000k0cm,2023-05-26T21:54:01.040Z,"120 km S of Lembar, Indonesia",earthquake,7.04,1.98,0.361,3,reviewed,us,us
2023-03-24T12:16:12.807Z,-10.8314,113.3152,10,4.6,mb,29,128,2.487,0.63,us,us7000jmdy,2023-05-26T21:54:15.040Z,"281 km S of Kencong, Indonesia",earthquake,7.68,1.879,0.132,17,reviewed,us,us
2023-03-31T08:28:35.619Z,-9.6154,115.1606,61.428,4.8,mb,50,42,1.512,0.73,us,us6000k12g,2023-06-03T22:06:10.040Z,"90 km S of Nusa Dua, Indonesia",earthquake,7.57,6.998,0.097,33,reviewed,us,us
2023-04-06T06:43:28.057Z,-10.7373,113.3038,10,4.7,mb,26,123,2.403,0.38,us,us6000k411,2023-06-13T03:12:42.040Z,"271 km S of Kencong, Indonesia",earthquake,3.58,1.913,0.137,17,reviewed,us,us
2023-04-09T05:20:34.018Z,-9.5317,117.7092,66.135,4.6,mb,48,95,0.703,0.5,us,us6000k2yt,2023-06-17T21:36:39.040Z,"119 km SSE of Sumbawa Besar, Indonesia",earthquake,8.91,6.459,0.086,46,reviewed,us,us
2023-04-10T00:36:20.961Z,-9.6608,115.1234,62.275,5,mb,74,45,1.523,0.54,us,us6000k36p,2023-06-17T21:36:42.040Z,"95 km S of Nusa Dua, Indonesia",earthquake,5.14,5.629,0.08,50,reviewed,us,us
2023-04-10T00:37:29.495Z,-9.5889,115.1162,58.547,5.1,mb,82,66,1.464,0.64,us,us6000k36r,2023-06-17T21:36:42.040Z,"88 km S of Nusa Dua, Indonesia",earthquake,7.5,5.825,0.096,35,reviewed,us,us
2023-04-10T08:41:58.800Z,-10.0782,123.1755,18.134,4.2,mb,10,106,1.122,0.76,us,us6000k52w,2023-06-17T21:36:58.040Z,"48 km WNW of Kupang, Indonesia",earthquake,8.14,4.831,0.2,7,reviewed,us,us
2023-04-10T10:06:17.212Z,-9.4115,152.1796,10,4.1,mb,19,89,4.953,0.79,us,us6000k531,2023-06-17T21:36:58.040Z,"212 km NE of Samarai, Papua New Guinea",earthquake,9.9,1.906,0.166,11,reviewed,us,us
2023-04-12T08:32:08.202Z,-10.6756,113.3955,19.551,4.5,mb,35,122,2.315,1.38,us,us6000k3rw,2023-06-17T21:36:48.040Z,"south of Java, Indonesia",earthquake,8.4,5.245,0.14,15,reviewed,us,us
2023-04-13T02:46:32.337Z,-10.5099,124.281,10,4.6,mb,11,125,0.75,0.85,us,us6000k5iu,2023-06-17T21:37:01.040Z,"71 km S of Soe, Indonesia",earthquake,6.61,1.863,0.224,6,reviewed,us,us
2023-04-17T09:02:57.242Z,-18.0667,120.2546,10,4.9,mb,45,42,3.116,0.76,us,us6000k505,2023-07-03T02:47:34.040Z,"207 km W of Cable Beach, Australia",earthquake,4.73,1.829,0.102,30,reviewed,us,us
2023-04-19T16:42:16.335Z,-9.8452,115.0477,40.329,4.3,mb,38,104,1.628,0.66,us,us6000k5kc,2023-07-03T02:47:08.040Z,"117 km S of Jimbaran, Indonesia",earthquake,5.41,6.568,0.107,25,reviewed,us,us
2023-04-20T09:00:05.051Z,-9.7396,154.4209,10,4.4,mb,16,92,5.458,0.81,us,us7000jw93,2023-07-03T02:47:01.040Z,"D'Entrecasteaux Islands region",earthquake,9.81,1.859,0.19,10,reviewed,us,us
2023-04-22T10:10:06.449Z,-11.0925,121.9445,14.919,3.9,mb,14,108,2.458,0.76,us,us7000jwlx,2023-07-03T02:46:41.040Z,"127 km WSW of Baa, Indonesia",earthquake,8.04,2.442,0.195,7,reviewed,us,us
2023-04-29T15:12:38.154Z,-10.3619,120.1779,26.019,4.4,mb,23,104,2.659,0.88,us,us6000k9p3,2023-07-11T01:45:06.040Z,"78 km S of Waingapu, Indonesia",earthquake,5.13,6.053,0.161,12,reviewed,us,us
2023-04-30T04:07:41.637Z,-10.791,113.4291,10,4.5,mb,32,123,2.414,1.04,us,us7000jx3k,2023-07-15T22:10:32.040Z,"276 km SSW of Gambiran Satu, Indonesia",earthquake,6.87,1.464,0.18,10,reviewed,us,us
2023-05-01T07:54:05.770Z,-9.4501,148.5814,10,4.9,mb,57,117,1.403,0.78,us,us7000jxb8,2023-07-15T22:10:45.040Z,"eastern New Guinea region, Papua New Guinea",earthquake,8.63,1.882,0.064,77,reviewed,us,us
2023-05-02T17:56:44.935Z,-9.3033,114.1417,49.849,4.3,mb,24,110,0.828,0.7,us,us7000jxjc,2023-07-15T22:10:55.040Z,"98 km SSW of Muncar, Indonesia",earthquake,6.56,8.834,0.142,16,reviewed,us,us
2023-05-03T10:12:13.055Z,-10.2424,119.3123,26.447,4,mb,16,99,2.067,0.54,us,us6000kam4,2023-07-15T22:10:19.040Z,"90 km S of Tambolaka, Indonesia",earthquake,5.44,6.811,0.3,3,reviewed,us,us
2023-05-04T14:22:04.762Z,-10.6627,121.6641,11.499,4.5,mb,19,105,2.092,0.85,us,us6000kauj,2023-07-15T22:10:23.040Z,"151 km W of Baa, Indonesia",earthquake,6.33,3.554,0.145,14,reviewed,us,us
2023-05-06T18:01:27.426Z,-10.7728,113.1601,10,4.3,mb,31,104,2.488,0.61,us,us6000kb4p,2023-07-15T22:10:30.040Z,"276 km S of Kencong, Indonesia",earthquake,7.66,1.286,0.133,18,reviewed,us,us
2023-05-06T22:34:10.024Z,-11.1014,121.9586,10,4.5,mb,33,91,2.466,0.48,us,us6000ka3t,2023-07-15T22:10:13.040Z,"126 km WSW of Baa, Indonesia",earthquake,5.58,1.887,0.128,18,reviewed,us,us
2023-05-11T08:40:14.362Z,-10.5412,123.4682,10,4.2,mb,9,106,1.108,0.35,us,us6000kcaw,2023-07-22T19:17:25.040Z,"43 km SSW of Kupang, Indonesia",earthquake,5.05,1.96,0.236,5,reviewed,us,us
2023-05-12T18:20:10.756Z,-18.269,120.3895,10,4.5,mb,19,133,2.941,0.76,us,us6000kbib,2023-07-22T19:17:10.040Z,"195 km W of Cable Beach, Australia",earthquake,5.84,1.916,0.15,14,reviewed,us,us
2023-05-14T05:17:49.790Z,-9.1975,111.4623,63.226,4.4,mb,26,146,2.362,0.45,us,us6000kbs1,2023-07-24T01:17:06.040Z,"126 km SSW of Trenggalek, Indonesia",earthquake,3.83,8.991,0.118,22,reviewed,us,us
2023-05-15T14:50:47.486Z,-11.4679,117.3581,10,4.4,mb,26,107,2.656,0.87,us,us6000kc1c,2023-07-24T01:16:47.040Z,"south of Sumbawa, Indonesia",earthquake,8.54,1.932,0.149,13,reviewed,us,us
2023-05-16T03:19:52.806Z,-9.1708,124.3813,35,4.5,mb,15,123,2.184,0.82,us,us6000kc7h,2023-07-24T01:16:39.040Z,"3 km N of Pante Makasar, Timor Leste",earthquake,11.6,1.964,0.191,9,reviewed,us,us
2023-05-22T08:41:17.949Z,-10.4528,119.4553,23.201,4.3,mb,21,80,2.313,0.47,us,us7000k49w,2023-07-29T22:00:42.040Z,"115 km SSE of Tambolaka, Indonesia",earthquake,6.69,5.91,0.168,13,reviewed,us,us
2023-05-22T13:48:24.399Z,-9.4328,124.8101,26.707,4.2,mb,14,69,0.624,0.94,us,us7000k4a9,2024-01-18T19:59:16.506Z,"36 km E of Kefamenanu, Indonesia",earthquake,7.75,7.015,0.2,7,reviewed,us,us
2023-05-23T11:53:23.060Z,-10.1151,111.0585,10,4.5,mb,47,110,3.107,0.65,us,us7000k4zn,2023-07-29T22:00:45.040Z,"236 km SSW of Trenggalek, Indonesia",earthquake,5.76,1.699,0.099,32,reviewed,us,us
2023-05-24T19:57:24.621Z,-9.2785,114.9566,80.202,4.6,mb,54,49,1.13,1.17,us,us7000k3l5,2023-07-29T22:00:35.040Z,"58 km SSW of Jimbaran, Indonesia",earthquake,5.02,5.169,0.092,35,reviewed,us,us
2023-05-28T13:41:51.793Z,-37.5423,144.8406,8.788,3.8,mb,11,129,0.517,0.49,us,us7000k4me,2023-08-29T02:18:26.907Z,"5 km W of Mickleham, Australia",earthquake,6.88,5.88,0.36,2,reviewed,us,us
2023-06-05T13:08:49.180Z,-10.0963,118.7098,37.76,4.7,mb,51,99,1.561,0.77,us,us7000k6eg,2023-08-12T17:15:03.040Z,"93 km SW of Tambolaka, Indonesia",earthquake,7.54,6.182,0.096,33,reviewed,us,us
2023-06-07T12:13:05.439Z,-16.7731,147.0246,10.451,4.5,mb,16,149,1.266,0.36,us,us7000k8eq,2023-08-12T17:15:20.040Z,"122 km ENE of Yarrabah, Australia",earthquake,6.61,4.685,0.18,9,reviewed,us,us
2023-06-13T04:05:42.413Z,-10.9313,113.8556,10,4.4,mb,29,102,2.463,0.81,us,us7000k83u,2023-08-21T04:18:46.040Z,"276 km SSW of Jimbaran, Indonesia",earthquake,7.13,1.902,0.162,11,reviewed,us,us
2023-06-15T01:09:55.814Z,-9.1792,123.9135,35,4.6,mb,60,49,8.008,0.7,us,us7000k8jp,2023-08-21T04:18:57.040Z,"48 km NNE of Naisano Dua, Indonesia",earthquake,9.34,1.847,0.094,34,reviewed,us,us
2023-06-17T03:31:16.595Z,-9.6259,114.2335,60.985,4.4,mb,25,91,1.151,0.64,us,us7000kakv,2023-08-21T04:19:43.040Z,"132 km S of Muncar, Indonesia",earthquake,6.61,6.894,0.161,13,reviewed,us,us
2023-06-21T22:10:52.135Z,-18.3517,124.8027,10,4.2,mb,11,170,0.835,0.28,us,us6000kp5a,2023-08-26T20:54:19.040Z,"73 km NNW of St George Ranges, Australia",earthquake,4.42,1.999,0.303,3,reviewed,us,us
2023-06-22T02:17:08.616Z,-9.3623,119.5507,72.737,4.1,mb,18,94,1.831,0.33,us,us6000kp5m,2023-08-26T20:54:19.040Z,"Sumba region, Indonesia",earthquake,7.31,6.69,0.214,6,reviewed,us,us
2023-06-22T02:28:23.519Z,-9.3222,119.5755,65.804,4.2,mb,15,131,1.844,0.65,us,us6000kp5p,2023-08-26T20:54:20.040Z,"Sumba region, Indonesia",earthquake,6.95,11.198,0.372,2,reviewed,us,us
2023-06-22T05:26:05.361Z,-9.4502,116.5855,87.405,4.1,mb,23,80,1.329,0.7,us,us6000kp5x,2023-08-26T20:54:20.040Z,"83 km SSW of Taliwang, Indonesia",earthquake,5.56,6.894,0.185,8,reviewed,us,us
2023-06-23T11:30:55.228Z,-9.0684,112.6486,120.514,4.6,mb,57,106,1.601,0.57,us,us7000kaip,2023-08-26T20:54:27.040Z,"95 km S of Dampit, Indonesia",earthquake,4.66,7.816,0.085,41,reviewed,us,us
2023-06-25T05:22:12.768Z,-12.1799,124.5564,10,4.1,mb,20,103,2.426,0.71,us,us7000kay6,2023-09-08T14:18:39.040Z,"230 km SE of Baa, Indonesia",earthquake,6.81,1.928,0.165,12,reviewed,us,us
2023-06-27T18:58:16.469Z,-11.3915,116.2307,10,4.8,mb,63,80,2.968,0.77,us,us6000knh6,2023-09-08T14:18:23.040Z,"295 km S of Lembar, Indonesia",earthquake,8.28,1.843,0.081,58,reviewed,us,us
2023-06-29T15:32:43.658Z,-37.4416,146.3071,10,4.4,mb,27,68,0.662,0.71,us,us6000knwf,2023-09-08T14:18:28.040Z,"34 km SSW of Mount Buller, Australia",earthquake,3.13,1.878,0.126,22,reviewed,us,us
2023-07-06T20:04:01.219Z,-9.5077,148.9127,10,5,mww,98,37,1.733,1,us,us6000kqkr,2023-09-09T21:54:53.040Z,"111 km SE of Popondetta, Papua New Guinea",earthquake,8.21,1.735,0.093,11,reviewed,us,us
2023-07-07T17:27:00.797Z,-10.3133,120.1729,37.575,4.2,mb,27,92,2.632,0.97,us,us6000kqta,2023-09-09T21:54:56.040Z,"73 km S of Waingapu, Indonesia",earthquake,7.84,6.762,0.147,15,reviewed,us,us
2023-07-08T11:44:32.816Z,-11.3986,117.3716,10,4.5,mb,23,116,2.586,1.01,us,us6000kqyg,2023-09-09T21:54:59.040Z,"298 km SW of Tambolaka, Indonesia",earthquake,7.99,1.884,0.14,15,reviewed,us,us
2023-07-12T08:39:31.337Z,-10.1507,118.8415,16.765,5,mww,86,34,1.683,0.85,us,us7000kf1p,2023-09-16T19:16:11.040Z,"90 km SSW of Tambolaka, Indonesia",earthquake,5.87,3.13,0.075,17,reviewed,us,us
2023-07-12T14:46:44.933Z,-10.3331,118.5836,27.143,4.5,mb,33,109,1.695,0.41,us,us7000kf4m,2023-09-16T19:16:11.040Z,"123 km SW of Tambolaka, Indonesia",earthquake,7.1,5.483,0.144,16,reviewed,us,us
2023-07-12T21:41:11.029Z,-10.1666,118.7309,27.264,4.6,mb,52,94,1.63,0.74,us,us7000kf9t,2023-09-16T19:16:12.040Z,"98 km SW of Tambolaka, Indonesia",earthquake,7.37,5.533,0.09,37,reviewed,us,us
2023-07-19T17:19:24.889Z,-11.483,117.1679,10,4.3,mb,20,96,2.706,1.09,us,us7000kgxf,2024-01-18T20:31:09.887Z,"south of Sumbawa, Indonesia",earthquake,8.45,1.915,0.154,14,reviewed,us,us
2023-07-23T08:38:11.148Z,-9.1335,124.1872,93.139,4.1,mb,15,105,0.622,0.69,us,us6000kx23,2023-09-30T21:36:34.040Z,"Timor region",earthquake,10.98,5.966,0.145,13,reviewed,us,us
2023-07-26T17:39:47.580Z,-11.491,117.7812,10,4.3,mb,18,109,2.647,0.85,us,us6000kxk9,2023-09-30T21:36:36.040Z,"278 km SW of Tambolaka, Indonesia",earthquake,8.44,1.931,0.217,6,reviewed,us,us
2023-07-31T07:17:37.526Z,-9.0757,123.652,86.794,4.5,mb,23,111,0.908,0.4,us,us6000kzd5,2023-10-07T21:39:01.040Z,"59 km NNW of Naisano Dua, Indonesia",earthquake,7.74,7.934,0.128,18,reviewed,us,us
2023-08-05T21:34:43.128Z,-33.7603,118.2467,10,5.2,mww,60,45,1.184,0.56,us,us6000ky6d,2023-10-07T21:38:59.040Z,"64 km E of Katanning, Australia",earthquake,5.8,1.799,0.093,11,reviewed,us,us
2023-08-06T12:49:40.710Z,-9.2595,114.0683,74.213,4.3,mb,24,115,0.789,0.61,us,us6000l03f,2023-10-17T22:01:26.040Z,"south of Bali, Indonesia",earthquake,7.42,7.062,0.133,16,reviewed,us,us
2023-08-06T19:40:17.755Z,-9.6864,114.0638,42.764,4.9,mb,85,43,1.212,0.66,us,us6000kybj,2023-10-17T22:01:26.040Z,"141 km SSW of Muncar, Indonesia",earthquake,5.03,5.26,0.071,63,reviewed,us,us
2023-08-06T19:46:19.072Z,-9.6865,114.2165,43.84,4.5,mb,39,89,1.211,0.8,us,us6000l03r,2023-10-17T22:01:26.040Z,"139 km S of Muncar, Indonesia",earthquake,8.04,7.314,0.111,24,reviewed,us,us
2023-08-06T20:02:22.814Z,-9.6748,114.1105,41.807,4.4,mb,28,74,1.198,0.79,us,us6000l03s,2023-10-17T22:01:26.040Z,"139 km S of Muncar, Indonesia",earthquake,8.36,2.987,0.139,15,reviewed,us,us
2023-08-06T22:28:09.383Z,-9.725,114.0347,41.676,4.2,mb,22,92,1.252,0.7,us,us6000l03u,2023-10-17T22:01:26.040Z,"146 km SSW of Muncar, Indonesia",earthquake,7.95,8.186,0.147,13,reviewed,us,us
2023-08-08T01:22:59.286Z,-9.6857,112.8598,35,4.9,mb,45,83,1.757,0.65,us,us6000kyjp,2023-10-17T22:01:27.040Z,"163 km S of Dampit, Indonesia",earthquake,7.72,1.879,0.09,40,reviewed,us,us
2023-08-09T16:20:05.719Z,-9.7864,154.072,10,4.4,mb,12,128,5.804,0.99,us,us7000knz4,2023-10-17T22:01:29.040Z,"D'Entrecasteaux Islands region",earthquake,12.45,1.953,0.179,9,reviewed,us,us
2023-08-17T09:23:29.232Z,-9.1767,112.0552,59.949,4.4,mb,31,54,2.188,0.57,us,us7000kqpu,2023-10-27T21:39:05.040Z,"118 km S of Boyolangu, Indonesia",earthquake,9.01,7.677,0.124,19,reviewed,us,us
2023-08-20T19:17:13.354Z,-11.2705,118.3386,10,4.4,mb,28,102,2.49,0.67,us,us7000kpnu,2023-10-28T19:15:32.040Z,"226 km SSW of Tambolaka, Indonesia",earthquake,6.55,1.924,0.117,21,reviewed,us,us
2023-08-29T20:04:55.314Z,-9.2284,114.9909,89.461,4,mb,15,106,1.12,0.91,us,us7000kt78,2023-11-04T21:36:22.040Z,"51 km SSW of Jimbaran, Indonesia",earthquake,6.55,9.306,0.211,6,reviewed,us,us
2023-08-31T10:29:28.866Z,-9.4768,123.9031,47.151,5.4,mww,92,39,0.453,0.98,us,us7000ksbc,2023-11-04T21:36:03.040Z,"19 km NE of Naisano Dua, Indonesia",earthquake,7.35,4.95,0.093,11,reviewed,us,us
2023-09-03T16:16:19.716Z,-9.2868,121.8927,85.339,4.5,mb,34,81,2.388,0.76,us,us7000kt1g,2023-11-17T19:47:49.040Z,"55 km SSE of Ende, Indonesia",earthquake,7.99,6.533,0.104,27,reviewed,us,us
2023-09-14T06:19:35.578Z,-10.9865,113.3733,10,4.6,mb,19,125,2.616,0.49,us,us7000kwny,2023-11-18T22:29:35.040Z,"298 km S of Kencong, Indonesia",earthquake,9.5,1.938,0.173,10,reviewed,us,us
2023-09-25T09:19:17.241Z,-9.5905,148.7898,10,4.2,mb,19,82,1.619,0.64,us,us6000lbpx,2023-12-09T22:00:41.040Z,"109 km SE of Popondetta, Papua New Guinea",earthquake,8.08,1.919,0.2,9,reviewed,us,us
2023-10-01T00:18:40.619Z,-10.6211,113.1065,10,4.7,mb,55,43,2.373,1.05,us,us6000lbz6,2023-12-14T21:26:50.040Z,"260 km S of Kencong, Indonesia",earthquake,5.61,1.867,0.097,33,reviewed,us,us
2023-10-04T11:11:44.176Z,-9.3367,124.7888,29.389,4.6,mb,26,69,0.662,1.04,us,us6000lcrg,2023-12-14T21:26:52.040Z,"27 km SSW of Atambua, Indonesia",earthquake,5.93,5.512,0.129,19,reviewed,us,us
2023-10-12T09:29:58.486Z,-10.2267,119.9149,10,4.9,mb,64,36,2.526,1.02,us,us6000lf1n,2023-12-16T22:13:07.040Z,"73 km SSW of Waingapu, Indonesia",earthquake,6.82,1.754,0.101,31,reviewed,us,us
2023-10-19T09:04:52.800Z,-9.4844,113.3423,36.136,4.5,mb,41,82,1.287,1.01,us,us6000lgje,2023-12-26T21:24:38.040Z,"132 km S of Kencong, Indonesia",earthquake,7.82,6.381,0.131,17,reviewed,us,us
2023-10-21T15:11:07.581Z,-38.6944,143.5051,10,4.8,mb,38,42,1.926,0.89,us,us6000lh60,2024-07-31T19:20:59.838Z,"16 km WNW of Apollo Bay, Australia",earthquake,7.17,1.224,0.095,34,reviewed,us,us
2023-10-21T18:44:29.573Z,-38.6866,143.5866,10,3.5,mb,10,159,1.869,0.52,us,us6000lh70,2023-12-26T21:25:09.040Z,"10 km NW of Apollo Bay, Australia",earthquake,4.77,1.989,0.493,2,reviewed,us,us
2023-10-22T14:02:15.564Z,-41.2452,126.8799,10,4.4,mb,27,120,11.16,0.69,us,us6000lhb6,2024-01-04T04:21:52.040Z,"south of Australia",earthquake,10.58,1.825,0.105,26,reviewed,us,us
2023-10-23T15:20:52.471Z,-10.512,113.4903,10,4.4,mb,28,73,2.131,0.95,us,us7000l6v5,2024-01-04T04:21:59.040Z,"245 km SSW of Gambiran Satu, Indonesia",earthquake,8.36,1.911,0.13,17,reviewed,us,us
2023-10-23T22:47:10.767Z,-10.5933,118.9974,19.824,4.3,mb,31,105,2.128,0.69,us,us7000l6vh,2024-01-04T04:22:01.040Z,"131 km SSW of Tambolaka, Indonesia",earthquake,8.25,5.134,0.126,18,reviewed,us,us
2023-10-24T12:38:05.308Z,-29.0951,147.14,10,4.1,mb,13,65,2.738,0.36,us,us7000l6wt,2024-01-04T04:22:06.040Z,"89 km WNW of Lightning Ridge, Australia",earthquake,7.82,1.962,0.26,4,reviewed,us,us
2023-10-26T11:27:46.227Z,-10.4642,116.4335,22.856,4.4,mb,34,108,2.097,1.24,us,us7000l7vd,2024-01-04T04:22:18.040Z,"195 km S of Praya, Indonesia",earthquake,7.68,5.497,0.134,16,reviewed,us,us
2023-10-27T07:49:51.506Z,-9.5654,120.1216,76.206,5,mww,79,41,2.429,0.83,us,us7000l6s8,2024-01-04T04:22:24.040Z,"18 km WNW of Waingapu, Indonesia",earthquake,8.06,5.837,0.075,17,reviewed,us,us
2023-10-27T18:10:27.222Z,-9.1503,124.1931,55.86,4.4,mb,20,90,6.347,0.95,us,us7000l83i,2024-01-04T04:22:27.040Z,"21 km WNW of Pante Makasar, Timor Leste",earthquake,10.41,8.182,0.17,14,reviewed,us,us
2023-10-27T19:12:39.700Z,-10.5782,122.0834,12.082,4.3,mb,24,83,4.588,0.83,us,us7000l83d,2024-01-04T04:22:28.040Z,"106 km W of Baa, Indonesia",earthquake,9.24,2.374,0.142,16,reviewed,us,us
2023-11-01T21:04:48.023Z,-10.0561,123.7541,51,6.1,mww,258,13,6.023,0.88,us,us7000l85t,2024-01-10T06:01:35.040Z,"20 km NE of Kupang, Indonesia",earthquake,2.65,1.839,0.054,33,reviewed,us,us
2023-11-02T10:24:02.081Z,-9.5543,114.0684,60.218,4.1,mb,20,107,1.08,1.1,us,us7000l9dh,2024-01-10T06:01:39.040Z,"127 km SSW of Muncar, Indonesia",earthquake,8.56,4.856,0.166,10,reviewed,us,us
2023-11-07T05:36:36.253Z,-10.2128,118.1755,20.65,4.9,mb,65,43,1.432,0.7,us,us7000l9ag,2024-01-13T23:10:21.040Z,"145 km SW of Tambolaka, Indonesia",earthquake,6.97,4.609,0.076,54,reviewed,us,us
2023-11-11T20:07:29.749Z,-10.1256,123.6626,35,4.6,mb,28,81,0.7,0.63,us,us7000ladv,2024-01-13T23:11:38.040Z,"7 km NE of Kupang, Indonesia",earthquake,6.39,1.9,0.125,19,reviewed,us,us
2023-11-12T02:06:16.184Z,-9.9173,123.699,42.657,5.2,mww,95,50,0.583,0.86,us,us7000laer,2024-01-26T16:37:56.040Z,"29 km NNE of Kupang, Indonesia",earthquake,7.03,4.284,0.089,12,reviewed,us,us
2023-11-14T16:45:30.974Z,-9.2235,114.2107,67.368,4.4,mb,38,118,0.751,0.54,us,us6000lndy,2024-01-26T16:37:41.040Z,"88 km S of Muncar, Indonesia",earthquake,4.08,6.452,0.105,27,reviewed,us,us
2023-11-16T11:24:07.060Z,-9.9467,123.7764,10,4.6,mb,36,77,6.024,0.62,us,us6000lnsh,2024-01-26T16:37:44.040Z,"30 km NE of Kupang, Indonesia",earthquake,8.42,1.847,0.111,24,reviewed,us,us
2023-11-19T17:30:55.348Z,-9.5638,112.8628,43.435,4.5,mb,44,85,1.674,0.78,us,us6000lpgy,2024-02-01T15:13:41.040Z,"150 km S of Dampit, Indonesia",earthquake,7.75,2.863,0.113,23,reviewed,us,us
2023-11-21T07:10:14.505Z,-9.5673,148.6819,6,5.5,mww,99,37,6.362,0.85,us,us6000lprf,2024-02-01T15:13:41.040Z,"101 km SSE of Popondetta, Papua New Guinea",earthquake,5.55,1.693,0.053,34,reviewed,us,us
2023-11-21T18:51:08.204Z,-9.2577,125.8409,10,4.1,mb,12,91,6.299,0.71,us,us6000lqj8,2024-02-01T15:13:44.040Z,"35 km SE of Same, Timor Leste",earthquake,8.78,1.917,0.213,6,reviewed,us,us
2023-11-22T19:02:55.286Z,-12.3434,121.6444,11.15,4.8,mb,100,69,3.639,0.61,us,us6000lq51,2024-02-01T15:13:42.040Z,"235 km SW of Baa, Indonesia",earthquake,7,3.441,0.066,72,reviewed,us,us
2023-11-23T22:40:29.816Z,-10.6412,120.6426,14.784,4.5,mb,33,95,3.351,0.35,us,us7000lee0,2024-02-01T15:13:45.040Z,"116 km SSE of Waingapu, Indonesia",earthquake,6.4,4.699,0.118,21,reviewed,us,us
